designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,x,y,z
Gaia DR3 5559035514776717312,5559035514776717312,104.43647190771412,-44.291651313998,124.35689454555872,-1172.1891273041947,-125.36987530414002,2.8755577,10.381962,2.63978,,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3179.4866,4.4405,-1.039,8.0414,0.0002,0.0001,0.0001,-0.07237948277515659,0.2811563520076125,-0.28323217377358917
Gaia DR3 6133474952391837824,6133474952391837824,190.18807526858592,-43.563321977327206,124.18513331297466,-782.089989185698,689.5613585623493,1.0842718,10.983478,2.663249,-35.488182,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3075.3416,4.5806,-0.8556,8.0494,0.0002,0.0001,0.0001,-0.288978654760679,-0.05193337806698143,-0.2792410693340788
Gaia DR3 2246206567973292160,2246206567973292160,307.63826397516186,65.45081813440359,123.65465984021166,443.2636466159827,283.3536914054755,1.0511156,9.43527,2.4840298,10.180274,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3384.8457,4.8381,-0.0372,8.0768,0.0,0.0,0.0,0.10245652526522067,-0.1328588709047235,0.36731517219070314
Gaia DR3 3735000631158990976,3735000631158990976,191.98138882517023,9.749354230882224,123.77563788382407,-1008.267067199613,-460.0339460837744,1.0942307,10.105141,2.7543068,19.195019,VARIABLE,0,True,True,False,True,False,True,False,3038.983,4.2507,-0.7116,8.0817,0.0,0.0,0.0,-0.3890802408508056,-0.0825694737945055,0.06834049003574016
Gaia DR3 4550763526539955712,4550763526539955712,264.4766236517814,18.596087654354623,122.554606510855,926.6381166366464,984.455172787448,1.121194,8.74288,2.1102657,-9.944194,NOT_AVAILABLE,0,True,True,True,False,False,False,False,3631.1428,4.8197,-0.2307,8.1485,0.0,0.0,0.0,-0.03651480983143696,-0.37760591640624674,0.12764236912199725
Gaia DR3 4911306239828325632,4911306239828325632,24.95131741550617,-56.19325138476668,122.108812649359,262.61493034694894,14.96130071250266,1.2739952,5.5083017,1.0707846,21.73723,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5044.24,4.5958,0.05,8.1748,0.0,0.0,0.0,0.20126945350934167,0.09364537150699963,-0.33151783256982037
Gaia DR3 4911306239828325760,4911306239828325760,24.95065662375784,-56.19640006625107,122.00347235303984,309.2298258573708,10.815266219876031,1.2156,5.6254873,1.0941982,20.150831,NOT_AVAILABLE,0,True,True,False,False,False,True,False,4902.265,4.5288,-0.3803,8.198,0.0,0.0,0.0,0.20068447448022123,0.09337038066650509,-0.3305918151711171
Gaia DR3 533621859441169920,533621859441169920,15.659011875595588,71.67812049454075,121.45982871489812,1746.7010132181863,-381.76236971875386,1.0015539,8.941875,2.4585924,1.3429941,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3272.1016,4.3509,-0.4433,8.2276,0.0006,0.0004,0.0003,0.11999054306067519,0.03363521847786902,0.37632078134890684
Gaia DR3 2396530698208685312,2396530698208685312,345.06283531994274,-22.524089212751495,121.472361391852,-902.0731782618114,58.04486540564904,1.0888942,7.259579,1.7334809,15.854662,NOT_AVAILABLE,0,False,False,False,False,False,True,False,3828.1167,4.4736,-0.6054,8.2322,0.0001,0.0,0.0,0.3536065049427417,-0.09433306267266106,-0.15177130785440543
Gaia DR3 1534011998572555776,1534011998572555776,188.4314283833353,41.358776694084185,118.02660559667956,-704.7021193540293,292.15465992124564,2.109553,4.094672,0.7944677,6.153545,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5761.42,4.3327,-0.6323,8.3934,0.0,0.0,0.0,-0.2885153488374365,-0.04276596306087716,0.2567669278726621
Gaia DR3 3399063235755057792,3399063235755057792,88.59482419468164,20.27585214802184,114.94966074779109,-179.01353012437752,-90.72993621907472,5.6246004,4.241686,0.79622936,-15.424911,NOT_AVAILABLE,0,False,False,False,False,False,True,False,5808.179,4.3354,-0.3132,8.4903,0.0,0.0,0.0,0.008836614436167275,0.3602390517056144,0.13312393043761606
Gaia DR3 6021430250773348736,6021430250773348736,245.0104220846285,-37.52461044671392,117.47159417533476,-748.0393660219934,988.1035201880838,1.1693292,9.495382,2.4885054,27.964346,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3155.9285,4.1578,-0.8328,8.5053,0.0001,0.0001,0.0,-0.12848072944130415,-0.2756587144158276,-0.2335747346410346
Gaia DR3 4900108950849461248,4900108950849461248,5.035609547427471,-64.86961713712722,116.18257854098104,1706.7468552126231,1164.959442628905,3.2111413,4.07351,0.76927614,9.283571,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5857.8096,4.2769,-0.354,8.5803,0.0,0.0,0.0,0.16080694244557622,0.014169497086597035,-0.34414098406922605
Gaia DR3 6378584028690858496,6378584028690858496,343.92147125181526,-75.4633768500233,116.31336925688149,-1026.2025065733503,-1059.4066708560106,1.1405014,9.292778,2.4678383,65.515396,VARIABLE,0,True,True,False,True,False,True,False,3193.6565,4.1898,-0.7307,8.5921,0.0003,0.0002,0.0001,0.0915520739155144,-0.02638798547114809,-0.3674478867631231
Gaia DR3 3179036008830848,3179036008830848,48.353258238212746,4.775200170986658,116.2678144339716,1741.8746105332425,86.49438435103424,1.450144,12.101368,3.3437214,28.16455,NOT_AVAILABLE,0,True,True,False,False,False,True,False,2962.7512,4.9724,-0.2385,8.6131,0.0007,0.0004,0.0003,0.25076929517176855,0.28198457477017064,0.03152331948047346
Gaia DR3 3464485826872541440,3464485826872541440,175.34234990922278,-36.40821490897027,115.08346553021468,485.0929349419803,311.80377961663413,1.3931135,11.583742,3.0470934,9.887499,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3080.901,5.0372,-0.123,8.6666,0.0,0.0,0.0,-0.3018788817580648,0.02459433494444475,-0.22336875811686632
Gaia DR3 4365609170043180416,4365609170043180416,254.27604768745732,-4.350649323558728,114.91584350091053,481.6301896926741,-376.2195891539112,0.91911286,10.913422,2.8370752,-4.1794305,VARIABLE,0,True,True,False,True,False,True,False,3001.3828,4.3906,-0.7583,8.706,0.0001,0.0001,0.0,-0.10123422475162565,-0.3595751264456105,-0.02841978121347812
Gaia DR3 3101920046552857728,3101920046552857728,103.07260095888746,-5.19006973623282,114.2911021863072,-576.3310639517254,-13.043765139907665,1.1511182,9.097528,2.329884,-7.6979127,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3295.0776,4.3432,-0.6115,8.7448,0.0004,0.0002,0.0001,-0.08401485215948505,0.3618160105900189,-0.03373898092859816
Gaia DR3 3101923001490347392,3101923001490347392,103.07278431613712,-5.17372829320013,114.35472221987996,-543.690347077658,-3.515313742041821,1.2655232,6.231057,1.2769122,-7.3422475,NOT_AVAILABLE,0,False,False,True,False,False,True,False,4572.622,4.5617,-0.0193,8.7464,0.0,0.0,0.0,-0.08400281353195355,0.3617589108458975,-0.033626887212548556
Gaia DR3 4031586157514097024,4031586157514097024,177.77908194992455,35.273139643103185,114.0854152976686,-273.1556092155578,253.40399742858727,1.0395293,8.854014,2.1624355,-0.3497922,VARIABLE,0,True,True,True,True,False,False,False,3590.288,4.7863,-0.0859,8.757,0.0,0.0,0.0,-0.3038443311785785,0.011783617252075095,0.21508155895153303
Gaia DR3 5951165616611763456,5951165616611763456,259.7726543146931,-46.63575837613547,113.75134443945775,1029.6095441964617,106.93496669702824,0.81725454,5.3014293,0.97412014,25.964258,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5182.5312,4.4879,-0.5084,8.7852,0.0,0.0,0.0,-0.04526166580612077,-0.2508667193026168,-0.26990450066189403
Gaia DR3 2627117287488522240,2627117287488522240,332.4231515660494,-4.64083481515791,113.4447215072131,1132.5832654528356,-22.15730652565566,1.353798,9.237196,2.5417328,-15.6121025,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3229.764,4.3425,-0.4062,8.8094,0.0002,0.0001,0.0001,0.3270981220954122,-0.17083450721782972,-0.029955566746134026
Gaia DR3 6847167606385195648,6847167606385195648,303.82866493156223,-27.033780809464677,113.48717988476642,1242.7627067001158,-181.1749780311303,0.96346945,5.48135,1.0801368,-54.411087,NOT_AVAILABLE,0,False,False,False,False,False,True,False,4978.235,4.4981,-0.1005,8.8133,0.0,0.0,0.0,0.18351314019546758,-0.2738322003184064,-0.16820378028727623
Gaia DR3 4519789321942643072,4519789321942643072,286.7709107522999,20.88648751787881,113.25212980007824,-478.2669365898841,-349.0879613011435,0.8074018,9.814883,2.283307,32.01152,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3227.885,4.2259,-1.1127,8.8324,0.0002,0.0002,0.0001,0.09955024404515163,-0.33033234288000346,0.13165207293044645
Gaia DR3 4519789081415296128,4519789081415296128,286.8027296402767,20.875538401484672,113.22280917668247,-480.7541411291775,-332.49823071542033,1.0152338,9.805328,2.2868843,31.895739,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3279.9556,4.4163,-0.8779,8.8372,0.0014,0.0009,0.0006,0.0996867726705246,-0.33012167975870843,0.13151466824164013
Gaia DR3 2400808245117576704,2400808245117576704,339.6906881503025,-20.614689446269768,112.98665781642164,424.5897830090397,-66.98263302658071,1.9434482,10.21215,2.719409,-5.947105,VARIABLE,0,True,True,False,True,False,True,False,3059.8752,4.2816,-0.659,8.8383,0.0006,0.0004,0.0002,0.3239243035530438,-0.11988309050697961,-0.12992717360012077
Gaia DR3 5260759175761501696,5260759175761501696,98.42498690791189,-75.62874086458727,113.1304474816652,-297.95472300752857,280.5873291812589,1.0885247,9.3847475,2.448677,11.729011,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3244.3787,4.3838,-0.5281,8.8458,0.0009,0.0006,0.0004,-0.013408415188877863,0.09052840587317881,-0.3571749951668889
Gaia DR3 3211461469444773376,3211461469444773376,75.2066176720424,-5.758598962923454,113.0714591247876,549.3086851259898,-1108.2450318392753,0.9748489,5.886492,1.2494874,21.360075,NOT_AVAILABLE,0,True,True,False,False,False,True,False,4626.91,4.4978,0.0954,8.8472,0.0,0.0,0.0,0.09365502778131096,0.35463589932584527,-0.03698982766165268
Gaia DR3 2400808142038361088,2400808142038361088,339.6920274130413,-20.62148673061316,112.38592357649058,449.206795800205,-79.04593113248174,2.9361658,8.170376,2.2653556,,NOT_AVAILABLE,3,True,True,False,False,False,True,False,3307.948,3.9399,-0.7801,8.8792,0.0005,0.0003,0.0002,0.32242061822523077,-0.11931801394077107,-0.12936948033206339
Gaia DR3 3519785523672576384,3519785523672576384,186.22388950027025,-18.25255602337988,112.673969367493,1095.591559687199,-2309.018760859054,1.1037108,10.290013,2.3576193,51.06454,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3218.6958,4.4619,-0.9277,8.8792,0.0,0.0,0.0,-0.34678780063166564,-0.03781951738350074,-0.11504873483367595
Gaia DR3 2964001014514075520,2964001014514075520,86.10910372271664,-22.42340450564174,112.46606502613808,-304.9050366049925,-352.605730230766,1.0054624,5.868166,1.1573954,-9.80115,NOT_AVAILABLE,0,True,True,False,False,False,True,False,4794.6724,4.5283,-0.1581,8.8919,0.0,0.0,0.0,0.023008025432800536,0.33828598615429595,-0.1399156047822855
Gaia DR3 2964000159821218432,2964000159821218432,86.11439122579156,-22.45002336420253,112.29602820037746,-291.75677673534847,-368.5208157670237,3.2323093,3.476823,0.7528229,-8.989398,NOT_AVAILABLE,0,True,True,False,False,False,True,False,6149.223,4.2018,-0.6854,8.9121,0.0,0.0,0.0,0.022920330640092683,0.33745660752464757,-0.13975562882406314
Gaia DR3 3089711447388931584,3089711447388931584,124.03158305457568,1.3028427269823109,111.86977668317492,-376.19584306424736,60.538113008472,1.080424,9.133169,2.2976866,61.82156,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3286.0022,3.9676,-1.3409,8.9314,0.0,0.0,0.0,-0.20431954070088085,0.30255629145881197,0.008303052160566952
Gaia DR3 3478160727866058368,3478160727866058368,173.8619077285848,-32.543748247776854,110.17107046121284,-71.06011001675881,-850.5921836418225,1.0137056,8.896746,2.2076273,17.68737,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3580.5154,4.7611,-0.0756,9.0646,0.0,0.0,0.0,-0.30157653283943525,0.03243203706368551,-0.19355898263787952
Gaia DR3 1057318835428596096,1057318835428596096,169.9881036824331,65.84729793562252,110.23053640673568,-2946.717969616033,181.94739529449876,1.0957419,8.527628,1.9515948,60.285408,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3550.6685,4.4305,-0.8166,9.0828,0.0002,0.0001,0.0001,-0.1446921218200312,0.02554410257444887,0.3276563573664166
Gaia DR3 4034171629042489088,4034171629042489088,178.26735320817272,37.69282694689086,109.02963997046682,4002.654640989075,-5817.8001940492695,0.88005906,6.1985016,1.0016494,-98.054276,NOT_AVAILABLE,0,True,True,True,False,False,True,False,5043.2183,4.6271,-1.5673,9.1693,0.0,0.0,0.0,-0.28134020244359154,0.008510432176357835,0.2174875989010146
Gaia DR3 1460229442589223424,1460229442589223424,197.9642816133702,27.882105372524595,108.72500920524958,-800.7201020745798,882.3013237846035,2.4609523,4.093279,0.76205873,5.29746,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5899.0034,4.3304,-0.2884,9.2019,0.0,0.0,0.0,-0.2980238095474726,-0.09662844389377721,0.16575716339735344
Gaia DR3 6401464693867773568,6401464693867773568,321.61171581249374,-65.3626399731515,108.01020563892784,80.81524728416929,800.5726893856181,2.1638815,4.0891333,0.70557785,-29.779509,NOT_AVAILABLE,0,True,True,False,False,False,True,False,6092.6636,4.2457,-0.8116,9.2451,0.0,0.0,0.0,0.11527489060944937,-0.09132737981627063,-0.3206717268142408
Gaia DR3 3085716990368639744,3085716990368639744,117.97896837066912,-0.0067691207981886,107.84878596134138,263.5429128982624,-756.86338177668,1.3989514,11.653467,3.1158705,39.19755,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3074.9465,5.019,-0.053,9.2653,0.0,0.0,0.0,-0.16514872371775396,0.31087481244820486,-4.158871648641763e-05
Gaia DR3 5381537023379295744,5381537023379295744,176.62723833501605,-40.49486212870635,107.4237327880164,-1534.678749650806,381.3963616814742,1.5809392,11.724745,2.9091444,17.230125,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3003.0886,4.673,-0.6851,9.3335,0.0025,0.0016,0.001,-0.2652813535500668,0.015634060485535294,-0.22692359454535263
Gaia DR3 5381537023379295232,5381537023379295232,176.62052057636615,-40.498565145629904,107.3024338562276,-1530.9705104799332,403.2865748639044,0.93108606,4.701676,0.85635567,16.94267,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5538.9297,4.3867,-0.6391,9.3339,0.0,0.0,0.0,-0.26525350979039897,0.015663627957717016,-0.22693104346809947
Gaia DR3 5020179503252128768,5020179503252128768,31.44961033407853,-30.17617825921,106.60957230063391,-525.1906277432233,103.98124200102023,1.2542118,11.050699,2.547885,39.89255,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3120.9514,4.5326,-0.9221,9.3685,0.0,0.0,0.0,0.2567508068195852,0.15702666568595952,-0.17499680782234514
Gaia DR3 5412250540681250560,5412250540681250560,146.12137189336056,-45.77909735114582,106.17268218621597,-462.6209234113973,-582.6676603018338,0.9715037,9.158753,2.31528,47.42343,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3282.4324,3.9365,-1.3164,9.4061,0.0,0.0,0.0,-0.2007740693502312,0.13480589548077668,-0.24850015004863346
Gaia DR3 5664814198431308288,5664814198431308288,144.00748512333524,-21.665200855258018,105.97890913558383,138.7217909625574,-990.3417190688432,1.1187094,9.891662,2.3962393,-35.028374,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3204.3516,4.2799,-0.8728,9.43,0.0003,0.0002,0.0001,-0.26007289969372027,0.18890211632471038,-0.12768933780589306
Gaia DR3 4147112604476417792,4147112604476417792,271.43447434344563,-14.378357625594514,105.52292580796777,-344.8700294006337,24.87038991976127,1.1076492,13.255206,3.6783772,,NOT_AVAILABLE,0,True,True,False,False,False,True,False,2883.7341,5.1855,-0.431,9.4523,0.0,0.0,0.0,0.008367421717189282,-0.3341417563893326,-0.08568535113184032
Gaia DR3 1143321672882274560,1143321672882274560,92.58432174711152,82.10081629100655,105.6903476177974,50.26318128303255,-1336.2461565890833,1.0745975,9.470075,2.362997,-2.0164733,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3250.4275,4.2872,-0.713,9.4696,0.0015,0.001,0.0006,-0.0021342895480877455,0.047286234378264326,0.34115616618159483
Gaia DR3 6078114541943893888,6078114541943893888,189.46009727129757,-52.00134627910898,105.34666432766488,-1034.7101149952066,29.79226493193891,1.0048603,9.565008,2.489376,-5.9253745,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3163.5781,4.1337,-0.7917,9.4851,0.0005,0.0003,0.0002,-0.20881686636454358,-0.034794476993140505,-0.27097147475535205
Gaia DR3 628080246633611520,628080246633611520,148.4782397121578,20.948079178895128,104.76384886334957,-345.9726427859206,393.24896834576657,1.1769322,12.36353,3.1983938,-11.332174,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3006.4802,4.9496,-0.6353,9.5129,0.0002,0.0001,0.0001,-0.27294787208966076,0.1674052946906339,0.12257868876517203
Gaia DR3 1349047857580994560,1349047857580994560,265.9832423101327,43.37593023818892,104.91474639894832,10.337355188418131,-603.1982960565199,1.088793,9.450096,2.3977938,-14.531079,VARIABLE,0,True,True,True,True,False,True,False,3275.029,4.3702,-0.5853,9.5186,0.0011,0.0007,0.0004,-0.01744625455389158,-0.24844879573579443,0.23532677211223335
Gaia DR3 3478127463341507072,3478127463341507072,173.61931513361623,-32.82768460705796,104.6132883058554,-670.2301626896037,822.3992428347119,0.75564384,5.7383237,1.0040288,-22.090546,NOT_AVAILABLE,0,True,True,False,False,False,False,False,5225.1025,4.5879,-0.1879,9.5357,0.0001,0.0001,0.0,-0.28563471290516795,0.03194156760029678,-0.18542302200237437
Gaia DR3 2188318517720321664,2188318517720321664,306.5243172601894,58.57537971545967,104.44145826068146,261.0376475327252,542.905592839083,1.4186227,12.352267,3.3413076,-60.256958,NOT_AVAILABLE,0,True,True,False,False,False,True,False,2982.6692,5.0699,-0.1176,9.5581,0.0,0.0,0.0,0.10588677477119425,-0.1429708200800159,0.29118513949597996
Gaia DR3 4025850731201819392,4025850731201819392,175.26250050618376,34.19993957543697,104.4251704149638,-12.521605057437956,-381.1958714817105,1.1399417,5.1109953,0.9060354,-5.6971955,NOT_AVAILABLE,0,True,True,False,False,False,True,False,5394.317,4.4601,-0.3464,9.5746,0.0,0.0,0.0,-0.2807802633382815,0.02326935963156332,0.1914717917182488
Gaia DR3 6779821003058453120,6779821003058453120,312.5691416793731,-34.413153176093374,104.13101101563804,335.76897981213995,-297.0361907341508,1.2660687,12.0486,3.1831532,-25.37443,NOT_AVAILABLE,0,True,True,False,False,False,True,False,3036.393,5.0526,-0.1218,9.577,0.0001,0.0,0.0,0.19006225884924446,-0.20691470742112048,-0.19247066199628637
Gaia DR3 5425628298649940608,5425628298649940608,144.94009578928657,-41.065969983608085,104.0957433164141,-527.1472498748954,357.0394241266624,1.0810505,9.631405,2.5324478,18.05817,NOT_AVAILABLE,0,True,True,True,False,False,True,False,3193.7021,4.0045,-1.1669,9.6173,0.0002,0.0001,0.0001,-0.2092970511500428,0.14687772548534658,-0.22278692124871108
